sound_id,split
105597,val
18562,val
197223,train
121004,val
236443,train
60164,val
111161,train
115557,train
33165,train
208848,val
18471,train
81166,train
409197,val
405662,train
402649,val
76989,train
222351,train
91762,train
134965,train
357164,train
3928,val
42195,train
65498,train
96784,train
348905,train
147271,train
33692,train
71663,train
219260,train
54901,train
40444,train
432113,train
187809,train
81335,train
416703,train
98779,train
130649,train
90263,train
150706,train
3931,train
121573,train
73716,train
61042,train
11851,train
151750,train
52896,train
247314,val
13858,train
92925,val
340660,val
55107,train
375538,train
321972,train
5684,val
26546,val
232611,train
1888,train
164299,train
152904,val
156742,train
8521,train
62156,train
53484,train
156820,train
327495,train
386592,train
41021,train
71705,val
137903,train
140660,train
58578,val
44650,val
162947,val
172448,val
65895,train
360790,train
203944,train
91232,train
378289,train
374525,val
391214,train
114428,train
400697,train
12996,train
160350,val
50424,train
12728,train
26189,train
199146,train
415411,val
427718,train
12771,train
255648,val
145487,train
127612,train
141563,train
327002,train
99580,train
47276,train
107157,val
69626,train
255677,train
19252,train
246327,train
358288,val
272237,train
30855,train
159401,train
47142,train
173888,val
377138,train
92137,val
90442,train
39919,train
131991,train
249522,train
26595,train
199230,train
41360,train
154277,train
123294,train
144480,train
356802,train
41134,train
202009,train
20753,train
354645,train
38381,val
369321,train
35074,val
2431,train
340254,train
239573,train
88935,val
57055,val
247517,train
38105,train
167729,train
236575,train
153966,val
41602,train
355211,train
433887,val
357390,train
362196,train
403574,train
11826,train
17913,train
50273,train
152345,train
41188,train
223745,train
169233,train
69477,train
140034,train
367836,train
334541,val
70025,val
149284,train
50658,val
157475,train
61737,train
114356,train
242650,train
93315,train
50160,train
167181,train
164392,train
429857,train
62833,train
193818,train
221842,train
38166,train
65802,train
248422,train
333711,train
241701,train
348882,train
39451,train
11964,train
68724,train
383742,train
138700,val
89326,train
11980,train
31585,train
8107,train
11608,train
366771,val
54329,val
86880,train
112064,train
427140,val
146670,train
64544,train
248436,val
42211,train
6984,train
167421,train
44704,train
56837,train
15802,train
154040,train
12754,train
46687,val
27693,train
101375,train
41049,train
5588,train
355101,train
396758,train
86580,train
130474,train
107353,val
45590,train
6637,train
72263,train
156794,train
207129,train
326175,train
26578,train
114081,val
166252,train
99232,train
105755,train
377573,train
153760,train
153675,train
4581,train
420763,val
185989,train
28994,train
415004,train
110410,train
360694,train
192653,train
14083,train
30834,train
104386,train
188065,train
18449,train
45117,val
387781,train
273309,train
146681,train
21941,train
146619,val
59970,val
165596,train
50252,train
185061,train
125812,train
29407,train
376926,train
93656,train
6070,val
248614,train
43890,train
172451,train
18755,train
25042,train
336401,train
51475,train
165611,val
375552,train
332047,train
186335,train
373984,train
459778,train
390250,train
156789,val
357215,train
386750,train
24589,val
416306,train
368265,train
121049,train
34056,train
98879,train
399506,val
423344,val
387760,val
143588,train
29221,train
60589,train
42,train
91403,train
208919,val
107731,train
111091,val
137905,train
73419,train
114152,train
373672,val
33983,val
214723,train
93899,train
167455,train
16098,val
356444,train
62257,train
172622,train
35442,train
418366,train
28385,train
203164,train
1405,train
151089,train
355249,train
29278,train
124687,train
41328,val
101459,val
373356,train
366173,train
77014,val
153713,train
45917,val
147816,train
26928,train
42351,train
73723,val
349157,train
67739,train
26537,train
327139,val
358167,train
10884,train
244757,train
4431,train
150985,val
156782,train
48313,train
141196,val
68427,val
127634,train
132045,val
28358,train
54113,train
167179,train
4231,val
127307,train
40005,train
179239,train
13450,train
12986,train
72879,train
11935,train
27132,train
26213,train
12886,train
390297,train
100029,train
19525,train
153853,val
367095,train
17693,train
183638,train
107710,train
51216,train
372648,train
354435,train
61740,train
46691,train
10784,val
250260,train
86593,train
149216,train
180544,train
109625,train
338426,val
349229,train
19069,train
374102,train
46045,val
136605,train
214863,train
402128,val
78783,train
146942,val
263153,train
420320,train
105866,train
96071,train
9659,train
62280,val
14326,train
1077,train
71081,val
977,train
64387,train
20642,val
196033,val
160519,train
102868,train
235671,train
38186,train
434790,train
105468,train
351970,val
181357,train
35624,val
127338,train
248407,train
6546,val
59607,train
34796,train
374538,train
89963,val
61776,train
117228,train
142821,train
7985,val
198889,train
160242,train
62031,val
148611,train
40900,train
81873,train
131264,train
168747,train
395062,train
5302,train
126528,train
51414,train
49478,train
249490,train
145101,train
35554,val
343427,train
143644,train
23751,train
74912,train
10836,val
1986,train
53797,train
117233,train
381457,train
13504,train
48417,train
56970,train
38427,train
347925,train
151210,train
67170,train
275069,train
358468,val
362665,train
131350,val
345955,train
54448,train
220596,train
50174,val
36397,train
127632,train
315856,train
104498,val
172452,train
168081,train
47469,train
365519,train
173909,train
13444,train
17136,train
115558,train
3316,train
111621,train
14005,train
196063,train
146679,train
173538,train
422814,train
364707,val
146853,val
78631,train
85874,train
64676,train
153641,train
93710,train
78624,train
62478,train
25769,val
355771,train
122823,train
24834,train
402022,val
105495,train
168699,train
60795,train
408562,train
476456,train
3838,train
274891,train
416425,train
249469,train
16597,val
247217,val
54523,val
157311,train
20191,train
352331,train
62459,train
69,val
144076,val
359146,val
19760,train
96954,train
413209,train
145081,train
18356,train
61526,val
382632,val
153906,train
93396,val
349289,train
40884,train
111778,train
213032,val
101840,train
56028,val
33629,train
124181,train
90288,train
45920,train
32395,train
337762,train
73265,train
236558,train
358296,train
156797,train
196076,train
152240,train
28867,train
11831,train
105633,train
69503,train
386120,train
28251,train
239746,val
17691,train
8863,train
26825,train
458041,train
73710,train
118331,train
233826,train
42347,val
10881,train
242689,train
28862,val
205887,train
200922,train
26456,train
33161,train
343887,train
169131,train
57060,train
354376,train
144334,val
343984,val
146982,train
85682,train
143902,train
105434,train
200906,train
134008,train
33903,train
153501,train
320660,train
140648,train
213162,train
383557,train
402937,train
29029,train
126762,val
194364,val
110392,train
56001,train
67426,train
121040,train
434446,train
100279,train
59445,train
151284,train
371302,train
373364,train
188903,train
434108,val
140398,train
198362,train
38297,val
319148,train
186518,val
87689,train
55439,train
236553,train
33651,train
64181,train
104484,train
123990,train
79031,train
250705,val
157611,train
9823,train
156741,val
166177,train
151093,val
239791,val
167434,train
135185,val
213911,val
114055,train
135859,train
52863,train
29021,train
192153,val
356867,train
58323,train
357979,val
40901,train
61997,train
356442,train
142697,val
103029,train
73581,train
146274,val
16601,train
36875,train
92345,val
78846,train
258017,train
2750,train
19946,train
239877,train
146584,train
348889,train
423986,train
108149,train
210674,train
363055,train
146212,train
236606,train
476986,train
86678,train
79388,val
213898,train
154028,train
13846,val
126186,train
86941,val
236324,train
61746,val
153136,train
62748,train
354036,train
3853,val
388288,train
382525,train
366171,train
116266,train
233582,train
165384,train
96998,train
18467,train
148606,train
73480,train
354541,train
319766,val
246693,train
22710,train
69160,val
146624,train
14081,train
58673,val
190468,train
62628,train
79400,val
354204,train
109229,train
246924,train
192172,train
85814,train
54194,val
56878,train
333751,train
33362,train
106862,train
243350,train
156501,val
203201,train
141167,val
50190,train
273593,train
26270,train
25636,train
373868,val
39520,train
12911,val
236555,train
144084,train
73387,train
157291,train
154410,val
85809,train
242558,train
29330,train
29471,val
275571,train
4409,train
67998,train
202019,train
52307,train
113266,train
374010,val
402143,train
235614,train
349489,train
119437,train
60905,train
187294,train
262398,train
81381,train
42841,train
40004,train
13002,train
126042,train
47667,train
154299,train
187938,train
153667,train
320688,val
256423,train
86683,train
675,train
44569,train
112463,val
171004,train
237202,val
128940,train
30550,train
200210,val
156722,val
247128,train
166073,train
117217,train
61395,train
256884,val
87655,train
28904,train
55927,train
155981,train
41053,train
29288,train
460197,val
150465,train
154057,val
268727,train
111646,train
92387,train
166812,train
41742,train
21874,train
253534,train
156752,train
133670,val
374200,train
167578,train
246703,train
36743,train
33640,train
29074,train
60284,train
322603,val
200974,train
122770,train
188973,val
369238,train
107130,train
168904,train
408742,train
147150,train
17692,train
323709,train
414616,train
120903,train
89561,val
359328,val
123889,train
26688,val
153095,train
78396,train
151997,val
45453,train
105361,train
254328,train
116876,val
236400,train
131918,train
130015,val
68330,train
5180,train
139096,train
64821,train
92951,train
39986,train
350360,train
82004,train
1242,train
157919,val
27860,train
173637,val
157284,val
30152,train
155217,train
324381,val
55239,train
246318,train
51227,train
142479,train
14056,train
337097,train
137232,train
257349,val
163432,train
99586,train
27587,train
152919,train
39066,val
246839,train
111669,train
349306,train
105561,val
144232,train
256392,train
45904,val
354503,train
106393,train
128702,train
58069,val
140525,val
39081,train
200935,train
183665,train
20760,train
105386,train
372585,train
336564,val
134854,val
160004,train
354192,train
10896,train
404854,train
143963,train
368174,val
337723,train
28495,train
189697,train
354452,train
248828,train
90441,train
24769,val
383576,val
69355,train
386541,train
124534,train
383699,train
328813,train
420305,train
12765,train
2982,train
142782,train
273222,train
41091,train
72255,train
73101,train
274892,train
164181,train
350448,train
29018,train
36504,train
47287,train
265180,train
17092,train
377112,train
10990,train
386279,val
188058,train
114367,train
28261,train
212143,train
348390,train
104804,train
315934,val
415466,train
337450,train
153626,train
2601,train
102553,val
150113,train
55969,train
147134,train
182977,train
389238,train
134780,val
16834,train
302524,train
30838,train
242433,train
10477,val
140212,train
36229,train
31496,val
415446,train
173080,train
32406,train
270726,val
399089,train
60900,train
137442,val
12993,train
114151,train
6183,train
48544,train
249750,train
146450,train
23059,train
146616,train
35010,train
18645,val
39012,train
159008,train
31528,train
37611,train
31909,train
189973,val
14526,train
211604,train
10519,train
269003,val
78705,train
119304,train
26949,train
358228,train
423148,train
155047,train
247553,train
52159,train
350979,train
58664,train
374895,train
96832,train
156510,val
90672,train
61720,train
383551,train
97022,train
113176,train
167269,val
120458,train
199227,val
387406,train
234987,train
125429,train
119197,train
365193,train
163591,val
328288,train
234118,train
74946,train
98208,train
248707,train
80621,train
417843,train
83464,val
256488,train
16663,train
148488,train
148551,val
201914,train
6230,train
83058,train
138799,train
61736,val
214194,train
34942,train
50677,val
116388,train
179506,train
334043,val
357446,train
222393,train
54121,train
168811,train
371570,val
356651,train
374548,train
58503,train
45138,train
69702,train
3859,train
19045,val
86459,train
113344,val
164182,train
15,train
105452,train
165785,val
31454,train
372686,train
389447,train
87526,train
44530,train
38195,train
354942,train
146851,train
124693,train
148944,train
146676,train
264103,train
163272,val
110694,train
401560,train
153884,train
241481,train
268847,val
420315,train
107726,train
183040,train
114357,train
214714,train
45604,val
214689,train
167384,train
379144,train
132952,train
54094,val
214576,train
25333,train
34594,train
415164,train
394327,val
32836,train
200634,train
368450,train
44357,train
171119,val
30044,train
466684,train
107732,train
86436,train
39424,train
17093,train
21688,val
10126,train
10576,train
50709,val
360256,train
214500,train
250997,train
54979,train
63904,train
91086,train
328039,val
86354,val
40430,train
185150,train
341184,train
29530,train
146707,train
7059,train
60687,val
351598,train
373719,train
477017,train
104772,train
41708,train
173875,train
315933,train
43998,train
168769,val
326102,val
339651,train
357300,train
238299,train
380391,train
68416,train
23558,train
9752,train
5997,val
166108,train
357746,val
372336,train
89443,train
65519,train
343952,train
18707,train
357813,train
191916,train
175428,train
236475,train
327914,val
68650,train
117176,train
20696,train
105525,train
93417,val
145488,train
60167,train
153830,train
127032,train
10939,train
81366,train
86267,train
15240,train
52053,train
200155,val
1028,train
117894,val
348922,train
221705,train
141182,train
24809,train
223495,val
3177,train
5813,train
156788,train
245072,train
160005,train
103402,train
133789,train
18882,train
12967,train
137569,train
379013,train
86901,train
157240,train
359699,train
3202,val
10768,train
642,train
77527,train
6375,train
167550,train
85135,train
353187,train
368917,val
353483,train
200948,val
50481,train
357745,val
218839,train
22873,val
78483,val
90280,val
238039,train
364850,train
14020,train
166150,train
78762,val
342542,train
120483,train
76220,train
189470,train
392838,train
153861,train
359229,train
137628,train
82171,val
350993,train
11630,val
174437,train
64126,train
183180,train
28649,train
92109,val
251046,train
60800,train
62360,train
417848,train
10781,val
168069,val
358320,val
3452,train
81058,train
386601,train
82175,train
96080,train
105563,train
50205,train
66955,train
10110,train
262237,train
40067,train
137576,train
58926,train
137926,train
105922,train
405435,train
248423,val
373972,train
207523,val
65662,val
142099,train
102953,train
420322,train
333756,val
188518,train
336391,train
41702,train
350451,train
354977,train
381279,train
77757,val
189361,train
71114,train
153790,train
19067,val
6505,train
336786,train
31605,train
101768,train
214543,train
33691,val
29921,train
187705,train
13638,train
40618,val
391752,train
242717,train
38879,train
72453,train
118738,train
28574,val
11949,train
348369,train
162417,val
325887,train
132738,train
59891,train
11542,train
65267,val
143391,train
28630,train
37346,val
59458,train
260919,val
40898,train
358730,val
187658,train
95816,train
126849,train
152977,val
199873,val
170482,val
45991,train
50258,val
25463,train
127285,val
61882,train
389762,train
201159,train
156668,train
32180,train
97349,train
173679,train
359274,train
69698,train
109534,val
61638,train
57395,train
302517,train
121085,train
47677,train
50788,val
209801,train
373626,train
99555,val
29371,train
368084,val
37175,train
92186,train
28821,val
10864,train
51094,train
252424,val
103352,val
366368,train
11570,train
68,train
170585,train
246103,val
247931,val
96607,train
29178,val
30045,train
271409,train
74318,train
146090,train
86655,train
222199,train
1042,train
236982,val
237675,train
105878,val
367493,train
8060,train
348886,val
80203,train
373222,train
425403,train
156800,train
108908,val
118860,train
235126,train
72011,train
117124,train
371972,val
116750,val
369904,train
236677,val
67639,train
28825,train
55456,train
40909,train
57510,train
41711,val
97646,train
116955,val
82308,train
86466,train
357476,val
418784,train
400867,train
266192,train
236429,train
136540,val
83530,train
362916,train
167689,train
158746,train
187130,train
35256,train
373366,train
27926,train
114254,train
261597,train
219473,train
348878,train
72860,train
199491,train
91404,val
494480,train
154326,train
35444,train
142703,val
91450,val
173192,train
127119,train
187090,train
104177,train
56945,val
217804,train
31824,train
200843,train
2717,val
3010,train
339638,train
262862,train
38279,train
110584,train
239594,train
201021,train
198263,train
76607,train
121065,train
166325,train
137419,train
154790,train
74323,val
153734,train
161252,train
13206,train
351324,val
165830,val
5560,val
418406,train
160567,train
165614,val
87656,train
374182,train
202304,train
24102,train
86748,train
10482,val
216810,train
91438,val
157260,train
62966,train
38614,train
239391,train
32225,train
44266,val
107437,train
41302,val
164770,train
50508,train
109404,train
88573,train
106460,train
188754,val
100457,val
302511,train
194685,train
140653,val
389601,train
166260,train
196069,train
357323,train
247130,train
75060,train
178423,train
270737,train
407010,train
186757,train
203473,train
255319,train
153871,val
127511,train
343935,val
84100,train
371619,train
165048,val
232257,train
37224,val
152448,val
414469,train
64096,train
126392,train
185142,train
428995,train
339935,val
420830,train
345465,val
272192,train
126535,val
168561,train
263076,val
139333,train
106437,train
33564,val
95776,train
350439,train
50246,train
179874,train
86406,train
343991,train
137904,val
156766,train
147163,train
236537,train
86435,train
86477,train
107716,train
241549,train
386608,train
382998,val
35964,train
19151,train
236576,train
236613,val
332846,val
351479,train
144339,train
93889,val
196092,val
179990,val
39517,train
362333,train
196064,train
169803,val
4998,val
62333,train
200809,train
263079,train
48085,val
237351,val
156770,val
86445,val
86676,train
44123,train
151751,train
427573,train
95797,train
408162,train
50200,train
235053,train
341568,train
176132,train
218055,val
241550,train
28209,train
262978,train
236562,train
144330,val
108885,train
324894,train
57814,train
95799,train
156795,train
236579,val
137122,train
320234,val
166134,val
29544,train
215937,val
16348,train
50656,train
236561,train
50280,val
244332,train
86405,train
156764,train
274980,train
117127,train
156825,train
61751,train
113648,train
243642,train
61058,train
179993,train
190033,val
118116,train
89337,train
124834,train
108922,val
152418,train
277553,train
256880,train
114362,train
168698,train
71560,train
222597,train
331907,val
240760,train
428784,train
350714,train
132749,train
156700,train
92946,train
132817,train
114134,train
156735,train
61724,train
50165,train
123813,train
44263,val
191392,train
145780,train
109907,train
197122,val
115073,train
191733,val
275798,train
343940,train
114128,train
92363,val
156724,train
369419,train
144329,train
47929,train
109745,train
62947,val
60163,val
115559,val
62378,val
99875,train
58511,train
80836,train
26938,train
92935,val
276469,train
3813,val
59612,train
99966,train
114425,train
96937,val
10130,val
408642,train
124540,train
124812,train
156712,val
41714,train
353104,train
336787,val
61730,val
63805,train
45907,train
50265,train
61504,train
343954,train
86430,val
4059,train
106885,train
107746,train
201706,train
236424,train
54485,train
250550,train
341756,train
45112,train
114102,train
16431,train
74794,train
316438,train
71600,train
242240,val
92968,train
348142,val
365704,val
168560,train
114352,train
388857,train
67740,train
91020,train
268795,train
109859,train
235101,train
404802,train
15449,train
86451,val
89286,val
147110,train
11356,train
125717,val
131265,train
107808,train
241539,train
236599,val
83484,val
340049,train
336403,train
114162,train
398058,val
58826,train
36402,train
61773,val
236654,train
30025,train
16201,train
131266,train
31569,val
268870,val
236345,train
156774,train
236501,train
156798,train
106449,val
31532,train
117606,val
50173,train
76258,train
113169,val
104038,val
169760,val
383237,val
92963,train
331024,train
333404,train
18448,train
236786,train
92377,val
50255,train
62602,train
93920,train
211022,train
114169,train
241526,train
120757,val
236428,train
66333,train
61723,train
146926,train
235042,train
103028,train
92368,train
82800,val
345836,train
162762,train
43362,train
343094,train
101319,train
328049,val
97829,train
213291,train
241512,val
92923,train
332303,train
340173,train
114086,train
275012,val
236489,train
62479,train
69340,train
30040,train
147096,train
24969,val
156823,train
104714,train
92382,train
114088,train
82386,train
48083,train
156809,val
161340,train
253587,train
244500,train
214504,train
115566,val
115611,train
165492,train
234247,train
114133,train
161611,train
191732,train
36400,train
93886,val
97344,train
277598,val
276869,train
86424,train
89318,train
41741,train
61745,train
120675,val
118707,val
254386,val
16672,train
59512,val
389518,val
114457,train
93865,train
72884,train
242904,train
62781,train
344025,train
236481,train
107727,train
182017,train
432874,train
92405,val
66147,train
416545,train
242687,train
402642,train
110424,val
17944,train
385854,train
120663,train
33654,val
80638,train
241571,val
43865,train
241583,train
115234,train
377264,val
349387,train
82361,val
102102,train
18451,val
124886,val
114132,train
408447,train
343964,train
344076,train
39862,train
89320,train
114359,train
147138,val
414063,train
7557,val
125578,train
58998,val
67644,train
371385,val
189413,train
325460,val
26926,val
114075,train
236355,train
79627,train
24311,val
236511,train
196072,train
41980,train
23725,train
187762,train
433701,train
43818,train
69877,train
41601,train
397299,train
236580,train
137946,train
147114,train
400742,train
70,train
137910,train
50277,train
318828,train
114419,train
114368,val
328046,val
393469,train
381944,train
10102,val
107712,train
120754,train
179870,val
236648,train
416537,train
60778,train
36939,val
94750,val
112984,train
222672,val
17486,train
80210,train
10121,val
109618,train
79598,train
86431,train
319347,train
333268,train
9661,val
407459,train
156709,train
84718,train
398001,train
83100,train
112342,train
109856,train
101851,val
95775,train
81942,train
10108,train
239586,val
236578,val
266431,train
147097,train
182874,train
241574,val
93363,val
156758,train
241476,train
236337,train
236423,train
371153,train
95800,train
277597,val
89300,train
72881,train
343965,train
31347,val
24310,train
379969,train
362739,val
236626,train
114095,val
72842,val
80663,train
245522,train
316869,train
167087,val
261588,val
10135,train
49520,train
60780,val
337102,val
93894,train
31649,train
153056,train
234034,train
241551,train
34382,train
86953,train
107718,train
115562,train
50328,val
32863,train
351424,train
194460,train
95281,train
344051,val
9669,train
89296,train
106845,train
83190,val
50175,train
367824,train
361225,train
130703,val
50161,train
168133,val
237984,train
156713,train
217736,train
87772,train
48087,train
223273,train
23497,train
234035,train
102106,train
196075,train
164689,train
61752,train
56384,val
99633,train
141990,train
333400,train
39058,train
152707,val
39894,train
140845,val
157223,val
115523,train
131689,train
424866,train
196117,train
156040,train
91753,train
66599,train
143298,val
133095,train
62166,train
158435,val
45915,train
84391,val
193064,train
127248,train
78491,train
257864,train
75057,train
191201,val
33699,train
32867,val
171117,train
59444,train
65993,train
170599,train
329331,train
59765,val
78417,train
149946,val
158627,train
190699,train
131980,train
60773,train
44476,val
243801,train
86642,val
33700,train
109743,train
25261,train
61660,train
124686,val
98655,val
242231,train
161996,train
108285,train
59963,train
75056,train
20693,val
35548,train
144333,train
144328,train
78003,val
172593,train
262977,train
191917,train
35552,train
25288,train
184416,val
162578,train
72839,train
179601,train
26098,train
32868,val
429422,train
35556,val
144326,train
191918,train
94631,val
190697,train
371602,train
397434,train
196645,train
165491,train
180089,train
333418,train
171317,val
189518,train
60792,train
170584,val
372608,val
148150,train
75054,train
340048,train
119030,train
118636,val
262957,train
32493,train
71462,train
169944,train
191924,train
44681,val
170587,train
25314,train
189583,train
42797,train
154735,val
58647,train
239496,train
60776,train
44225,train
24945,train
221567,val
237352,train
133088,train
138016,train
127288,train
108355,train
346684,train
189831,train
45910,train
127309,train
45906,train
102097,train
191911,train
33314,train
147692,val
32499,train
144325,train
74810,train
33313,train
151373,train
127340,train
141992,train
209989,train
127303,train
333405,train
84524,train
32498,train
102099,train
156196,val
144324,train
191912,val
132111,train
171462,train
144338,train
83521,train
84525,train
30414,train
346682,train
144341,train
191920,train
257812,train
157739,train
149928,train
132031,train
150403,train
102095,val
159407,train
354056,train
89067,train
430046,train
171966,train
151384,train
63806,val
100842,val
333420,train
72846,val
69307,train
128050,val
102103,train
151385,val
59447,val
47701,train
119028,train
26282,train
393402,train
32496,train
340361,train
168440,train
119025,train
25298,val
122204,train
137977,val
170342,train
46068,val
142293,train
397435,train
333411,val
60808,train
113323,train
102104,train
80398,train
20384,train
333410,val
72837,val
59449,train
32864,train
149049,train
191925,train
395123,train
37803,val
144323,train
99636,val
60785,train
115725,train
264377,train
74353,train
62854,train
72578,val
45914,train
324103,train
60775,train
324323,train
243800,train
91750,train
245523,train
160041,train
262976,val
59304,val
137013,train
19345,val
143305,train
167676,train
120829,train
233473,train
93023,train
63276,train
166203,train
340165,val
37799,train
60807,train
339990,val
354038,train
170589,train
15466,train
418831,val
329649,val
262975,train
36161,train
59448,train
41321,train
60033,train
74543,val
382543,val
9743,train
44356,train
7265,train
29705,val
46046,train
122492,train
448220,train
92148,train
148491,val
148509,train
196004,train
39168,train
148496,train
148435,train
245068,train
46044,train
347724,train
16499,train
252556,train
373683,train
28631,train
266095,train
26978,val
148599,train
92159,val
44354,val
92154,train
252351,val
394133,train
148531,train
445369,val
251844,train
28604,train
431907,train
172322,train
268593,val
65721,train
39188,train
18335,val
70860,train
173756,val
65651,val
127163,train
382348,val
64828,train
236309,train
474399,train
351318,train
319738,train
351935,train
471038,train
148441,val
252377,train
236976,train
39162,val
148478,train
266747,train
382511,train
44829,train
15153,train
489483,val
13361,val
15141,val
333764,train
148439,train
402953,train
62147,val
91422,train
83129,train
11637,train
28599,train
173692,train
32017,train
329842,train
64819,train
482689,val
252322,train
78436,train
396225,train
91406,train
148558,train
28605,val
382505,train
186773,train
28587,train
259524,train
39176,train
252498,train
64818,val
28621,train
382495,train
252469,val
65758,train
373699,train
373707,train
327762,train
40109,val
269557,val
252486,train
16498,train
112564,train
91427,train
148535,train
252631,train
373677,train
465780,val
251835,train
148401,train
328545,train
62271,train
333765,train
479410,train
89660,val
382451,train
28577,train
333753,val
23417,val
239953,val
148425,train
196923,train
252374,val
373690,train
148757,val
202243,val
65727,val
416434,train
148480,train
373689,train
148553,train
373702,train
164841,train
89657,train
148440,train
148603,train
148589,train
270830,train
382435,train
239045,train
382339,train
148477,train
188691,train
252346,train
92160,train
23028,train
251886,train
28608,train
382485,train
23865,train
65725,train
431355,train
148476,train
368365,train
69580,train
252548,train
277083,train
61829,train
71411,train
316016,train
148556,train
1413,train
269547,val
148548,train
77140,train
59063,train
474400,train
33987,train
13296,train
321157,val
382455,val
148523,train
352654,train
373733,train
335971,val
90426,train
191960,train
3431,val
74994,train
252502,train
29831,train
321160,train
373736,train
23867,train
148539,train
478939,train
412909,train
333770,train
196011,train
148479,train
382547,train
106754,train
37845,train
148273,train
148573,train
269552,train
276934,train
103031,train
112565,train
91410,train
382524,train
277082,train
373701,train
83124,train
90444,train
382545,train
148565,train
65650,train
28606,train
28622,train
15150,train
148543,train
39194,train
89118,val
89132,train
28602,val
148533,train
346956,train
373728,train
89669,train
28610,train
148575,train
28613,val
148502,train
28568,train
91429,train
28562,train
148598,val
373692,train
382388,train
148562,train
382534,val
89665,train
148577,train
173718,train
253237,val
15148,val
89127,train
416435,train
70827,train
333747,train
373734,train
148475,train
277125,val
148541,train
90428,train
91439,train
122485,val
148426,val
373704,train
148406,train
148432,train
65656,train
92140,val
91430,train
91409,train
382487,train
61822,train
316041,val
316010,train
95332,train
28572,val
89662,train
148427,train
89121,train
148499,train
148579,train
28616,val
373735,train
68446,train
122672,train
89128,train
148507,val
373722,train
28611,train
245536,train
373716,val
382335,val
373687,val
91413,train
334540,train
382501,train
70823,train
28595,train
28561,train
148748,train
148593,train
148486,val
28584,train
28565,train
382537,train
89125,train
148521,train
148530,train
253246,train
28618,train
148561,val
382541,train
148429,train
401707,train
92162,train
148550,train
61831,train
89668,train
83116,train
148512,val
373717,val
315691,val
382483,train
28555,train
13364,train
91419,train
173775,train
91407,val
89129,train
148544,train
89126,val
65714,train
148594,train
4781,val
11629,train
65663,train
29626,train
91415,train
148506,train
92136,train
148405,train
148517,train
28593,train
148437,train
92149,val
173763,train
148527,train
382457,train
15149,train
28627,train
38331,train
11850,train
89115,train
205822,train
28557,train
28566,train
39151,train
13277,train
61824,train
13297,train
89670,train
122509,train
92156,train
245074,train
23868,train
28601,train
89654,val
50069,val
106876,val
39191,train
316009,train
148566,val
148487,val
65660,train
148602,train
89123,val
143947,train
92142,train
39189,train
148526,train
83131,val
126468,train
91426,train
382544,train
91416,val
39181,train
28582,train
15146,train
253250,train
50068,train
277124,train
90436,val
148545,train
89117,train
61828,val
148538,val
83122,train
373680,train
148520,train
29627,train
29628,train
65726,val
148270,train
11854,train
95331,train
39207,train
148522,train
65724,train
173740,train
382529,train
11665,val
92151,train
148408,val
50067,train
382527,train
